volume,tipo,caratteri
V023,incontro femminile,1263
V023,rivelazione,1431
V023,angoscia/delusione,1885
V023,rivelazione,1052
V023,cambiamento,629
V023,incontro femminile,1034
V023,rivelazione,1082
V023,angoscia/delusione,2115
V023,cambiamento,812
V023,incontro femminile,876
V023,incontro femminile,881
V023,incontro femminile,987
V023,cambiamento,319
V023,incontro femminile,551
V023,partenza/sparizione,1291
V023,incontro maschile,1086
V023,mistero/assurdità,90
V023,struttura,21376
V023,cornice,513
V023,situazione,327
V023,racconto incastonato,20837
V023,rivelazione,604
V023,metanarrazione,4242
V023,incontro femminile,386573
V023,partenza/sparizione,334
V023,inseguimento/ricerca,1532
V023,angoscia/delusione,2641
V023,aggressione/scontro,386137
V023,incontro femminile,1702
V023,iniziativa/piano,387180
V023,fuga,888
V023,partenza/sparizione,1039
V023,cambiamento,1071
V023,aggressione/scontro,387199
V023,angoscia/delusione,455
V023,attesa,984
V023,incontro femminile,386614
V023,metanarrazione,679
V023,incontro femminile,1477
V023,aggressione/scontro,386265
V023,rivelazione,1565
V023,morte,386254
V023,partenza/sparizione,733
V023,metanarrazione,548
V023,struttura,66376
V023,struttura,18946
V023,cornice,461
V023,situazione,2267
V023,racconto incastonato,18469
V023,inseguimento/ricerca,1088
V023,incontro femminile,2690
V023,cambiamento,1603
V023,partenza/sparizione,1021
V023,inseguimento/ricerca,1169
V023,incontro femminile,618
V023,cambiamento,2810
V023,partenza/sparizione,594
V023,inseguimento/ricerca,1536
V023,incontro femminile,1400
V023,partenza/sparizione,1662
V023,struttura,13895
V023,cornice,204
V023,situazione,1677
V023,racconto incastonato,13670
V023,illusione/speranza,658
V023,ostacolo,618
V023,compito/missione,969
V023,angoscia/delusione,1887
V023,inseguimento/ricerca,612
V023,rivelazione,1497
V023,partenza/sparizione,654
V023,angoscia/delusione,848
V023,attesa,354
V023,iniziativa/piano,428
V023,inseguimento/ricerca,2694
V023,ostacolo,132
V023,angoscia/delusione,629
V023,struttura,17758
V023,cornice,165
V023,situazione,1798
V023,racconto incastonato,17579
V023,incontro femminile,1216
V023,compito/missione,1909
V023,riflessione,1667
V023,illusione/speranza,1419
V023,incontro femminile,2744
V023,innamoramento,1730
V023,smarrimento/dubbio,1222
V023,cambiamento,2352
V023,illusione/speranza,1513
V023,struttura,15771
V023,cornice,270
V023,situazione,2463
V023,racconto incastonato,15487
V023,metanarrazione,783
V023,incontro femminile,383
V023,cambiamento,939
V023,angoscia/delusione,573
V023,metanarrazione,765
V023,inseguimento/ricerca,791
V023,illusione/speranza,737
V023,metanarrazione,763
V023,aggressione/scontro,1767
V023,metanarrazione,1106
V023,aggressione/scontro,1630
V023,metanarrazione,2776
V023,struttura,86719
V023,struttura,16603
V023,cornice,931
V023,cambiamento,2065
V023,racconto incastonato,15656
V023,incontro femminile,476
V023,rivelazione,878
V023,angoscia/delusione,3924
V023,cambiamento,1964
V023,angoscia/delusione,978
V023,cambiamento,903
V023,angoscia/delusione,2076
V023,cambiamento,855
V023,metanarrazione,1528
V023,struttura,23452
V023,cornice,502
V023,situazione,1843
V023,racconto incastonato,22927
V023,angoscia/delusione,1849
V023,incontro femminile,3228
V023,inseguimento/ricerca,3187
V023,pausa/sospensione,1777
V023,smarrimento/dubbio,380
V023,aggressione/scontro,1088
V023,angoscia/delusione,468
V023,morte,1043
V023,incontro di gruppo,1322
V023,viaggio,2556
V023,mistero/assurdità,1146
V023,partenza/sparizione,822
V023,cambiamento,761
V023,partenza/sparizione,941
V023,mistero/assurdità,501
V023,struttura,29733
V023,cornice,228
V023,racconto incastonato,29481
V023,situazione,5432
V023,compito/missione,1898
V023,incontro maschile,1906
V023,incontro femminile,638
V023,partenza/sparizione,2479
V023,angoscia/delusione,3097
V023,inseguimento/ricerca,2625
V023,rivelazione,591
V023,inseguimento/ricerca,3592
V023,attesa,2737
V023,partenza/sparizione,4474
V023,struttura,16925
V023,cornice,603
V023,situazione,2399
V023,racconto incastonato,16298
V023,cambiamento,2137
V023,angoscia/delusione,910
V023,illusione/speranza,1261
V023,angoscia/delusione,192
V023,incontro maschile,1194
V023,incontro femminile,408
V023,incontro maschile,967
V023,illusione/speranza,437
V023,aggressione/scontro,1365
V023,angoscia/delusione,1130
V023,iniziativa/piano,620
V023,fuga,515
V023,cambiamento,2425
V023,riflessione,324
V023,struttura,52762
V023,struttura,19463
V023,cornice,373
V023,situazione,2231
V023,racconto incastonato,19069
V023,rivelazione,4739
V023,inseguimento/ricerca,4069
V023,partenza/sparizione,2795
V023,cambiamento,1691
V023,partenza/sparizione,2053
V023,mistero/assurdità,392
V023,cambiamento,1092
V023,struttura,14692
V023,cornice,853
V023,situazione,2194
V023,racconto incastonato,13813
V023,angoscia/delusione,1888
V023,illusione/speranza,2316
V023,ostacolo,1367
V023,illusione/speranza,744
V023,ostacolo,756
V023,angoscia/delusione,1687
V023,iniziativa/piano,1721
V023,riflessione,848
V023,struttura,18603
V023,cornice,459
V023,riflessione,1401
V023,racconto incastonato,18126
V023,situazione,786
V023,cambiamento,1590
V023,riflessione,482
V023,incontro femminile,1784
V023,incontro maschile,427
V023,inseguimento/ricerca,1302
V023,fallimento,1838
V023,situazione,785
V023,angoscia/delusione,882
V023,incontro maschile,-178708
V023,rivelazione,1405
V023,aggressione/scontro,529
V023,partenza/sparizione,840
V023,angoscia/delusione,1769
V023,struttura,9490
V023,struttura,129693
V023,cornice,363
V023,situazione,2978
V023,racconto incastonato,9106
V023,illusione/speranza,2560
V023,innamoramento,1311
V023,cambiamento,2254
V023,struttura,11691
V023,cornice,488
V023,situazione,2047
V023,racconto incastonato,11182
V023,cambiamento,849
V023,rivelazione,1204
V023,iniziativa/piano,1756
V023,cambiamento,1722
V023,inseguimento/ricerca,3599
V023,struttura,16962
V023,cornice,571
V023,situazione,2548
V023,racconto incastonato,16368
V023,cambiamento,225
V023,scommessa,2276
V023,cambiamento,226
V023,scommessa,1202
V023,cambiamento,256
V023,scommessa,1227
V023,angoscia/delusione,5765
V023,mistero/assurdità,1086
V023,angoscia/delusione,1549
V023,struttura,19237
V023,cornice,137
V023,situazione,3089
V023,racconto incastonato,19075
V023,attesa,1056
V023,angoscia/delusione,4169
V023,rivelazione,729
V023,incontro maschile,1123
V023,compito/missione,1191
V023,angoscia/delusione,2542
V023,iniziativa/piano,641
V023,illusione/speranza,827
V023,cambiamento,976
V023,angoscia/delusione,2722
V023,struttura,26660
V023,cornice,313
V023,rivelazione,448
V023,racconto incastonato,26330
V023,angoscia/delusione,2687
V023,iniziativa/piano,1137
V023,illusione/speranza,1207
V023,angoscia/delusione,4506
V023,illusione/speranza,3970
V023,angoscia/delusione,2441
V023,illusione/speranza,679
V023,angoscia/delusione,1560
V023,illusione/speranza,463
V023,angoscia/delusione,2215
V023,iniziativa/piano,3709
V023,angoscia/delusione,763
V023,illusione/speranza,535
V023,struttura,20408
V023,cornice,174
V023,situazione,1191
V023,racconto incastonato,20210
V023,incontro femminile,652
V023,incontro maschile,1061
V023,illusione/speranza,1863
V023,angoscia/delusione,1315
V023,attesa,658
V023,aggressione/scontro,1466
V023,angoscia/delusione,4029
V023,rivelazione,4458
V023,aggressione/scontro,1586
V023,mistero/assurdità,1921
V023,struttura,15867
V023,situazione,2423
V023,cambiamento,872
V023,illusione/speranza,1113
V023,angoscia/delusione,1915
V023,incontro femminile,8263
V023,iniziativa/piano,627
V023,fallimento,1091
V023,iniziativa/piano,350
V023,fallimento,154
V023,rivelazione,495
V023,smarrimento/dubbio,1077
V023,iniziativa/piano,367
V023,fallimento,197
V023,smarrimento/dubbio,1531
V023,iniziativa/piano,377
V023,fallimento,1120
V023,rivelazione,592
V023,angoscia/delusione,1255
V023,struttura,9364
V023,cornice,1351
V023,riflessione,6130
V023,racconto incastonato,7997
V023,visione,320
V023,angoscia/delusione,1545
V023,struttura,27755
V023,struttura,104541
V023,cornice,440
V023,terna,14327
V023,racconto incastonato,14327
V023,situazione,4605
V023,rivelazione,504
V023,incontro femminile,1424
V023,innamoramento,1860
V023,angoscia/delusione,1730
V023,cambiamento,4197
V023,pausa/sospensione,4844
V023,terna,4844
V023,iniziativa/piano,2445
V023,terna,8121
V023,illusione/speranza,1804
V023,incontro di gruppo,1564
V023,cambiamento,2305
V023,struttura,21043
V023,cornice,1058
V023,riflessione,2504
V023,racconto incastonato,2504
V023,racconto incastonato,1698
V023,riflessione,1350
V023,racconto incastonato,777
V023,riflessione,1247
V023,racconto incastonato,1262
V023,riflessione,1977
V023,racconto incastonato,2305
V023,riflessione,1072
V023,struttura,55739
V023,struttura,27482
V023,riflessione,4714
V023,situazione,3395
V023,racconto incastonato,1875
V023,riflessione,519
V023,cambiamento,5515
V023,racconto incastonato,6784
V023,iniziativa/piano,1268
V023,riflessione,2054
V023,cambiamento,2669
V023,racconto incastonato,2669
V023,riflessione,2042
V023,cambiamento,1604
V023,racconto incastonato,5287
V023,rivelazione,756
V023,visione,2925
V023,struttura,18954
V023,riflessione,18942
V023,struttura,9299
V023,riflessione,9287
V023,struttura,27727
V023,struttura,91199
V023,situazione,1018
V023,rivelazione,381
V023,ipotesi,397
V023,smarrimento/dubbio,1036
V023,ipotesi,298
V023,ipotesi,339
V023,ñ,533
V023,rivelazione,2731
V023,smarrimento/dubbio,2579
V023,rivelazione,1548
V023,smarrimento/dubbio,10165
V023,ipotesi,4105
V023,ipotesi,2628
V023,metanarrazione,653
V023,iniziativa/piano,3796
V023,smarrimento/dubbio,2248
V023,rivelazione,1016
V023,struttura,26513
V023,situazione,2116
V023,metanarrazione,2065
V023,ipotesi,2167
V023,smarrimento/dubbio,8761
V023,ipotesi,2547
V023,ipotesi,4045
V023,illusione/speranza,1547
V023,smarrimento/dubbio,999
V023,rivelazione,5633
V023,cambiamento,1622
V023,ipotesi,1352
V023,smarrimento/dubbio,2345
V023,ipotesi,992
V023,rivelazione,888
V023,morte,513
V023,struttura,14578
V023,situazione,1201
V023,iniziativa/piano,952
V023,smarrimento/dubbio,2241
V023,illusione/speranza,2655
V023,rivelazione,3105
V023,smarrimento/dubbio,2541
V023,illusione/speranza,1855
V023,struttura,22375
V023,situazione,3054
V023,iniziativa/piano,2865
V023,incontro maschile,2260
V023,ipotesi,2873
V023,rivelazione,1961
V023,smarrimento/dubbio,1823
V023,iniziativa/piano,2171
V023,mistero/assurdità,4532
V023,rivelazione,799
V018,,
V019,,
V021,,
V022,,
V023,,
